U+3037C	𰍼	spkdi
U+3037D	𰍽	sqmb
U+3037E	𰍾	shdu
U+3037F	𰍿	shju
U+30380	𰎀	sojll
U+30381	𰎁	sfdu
U+30382	𰎂	seshu
U+30383	𰎃	sgnin
U+30384	𰎄	sudoo
U+30385	𰎅	suaa
U+30386	𰎆	shok
U+30387	𰎇	trshu
U+30388	𰎈	ueel
U+30389	𰎉	un
U+3038A	𰎊	phu
U+3038B	𰎋	ub
U+3038C	𰎌	uoo
U+3038D	𰎍	uihu
U+3038E	𰎎	uikp
U+3038F	𰎏	ukd
U+30390	𰎐	uys
U+30391	𰎑	utc
U+30392	𰎒	uha
U+30393	𰎓	uvis
U+30394	𰎔	ujpu
U+30395	𰎕	mnuau
U+30396	𰎖	ubon
U+30397	𰎗	ubln
U+30398	𰎘	uahi
U+30399	𰎙	uone
U+3039A	𰎚	hru
U+3039B	𰎛	uomi
U+3039C	𰎜	uyck
U+3039D	𰎝	ubkq
U+3039E	𰎞	uhbv
U+3039F	𰎟	ukoo
U+303A0	𰎠	umth
U+303A1	𰎡	umgk
U+303A2	𰎢	uwqs
U+303A3	𰎣	hpu
U+303A3	𰎣	ipu
U+303A4	𰎤	upbn
U+303A5	𰎥	ugcg
U+303A6	𰎦	usko
U+303A7	𰎧	hrju
U+303A8	𰎨	hiu
U+303A8	𰎨	hku
U+303A9	𰎩	umad
U+303AA	𰎪	ujeu
U+303AB	𰎫	ukhk
U+303AC	𰎬	hju
U+303AD	𰎭	uyrn
U+303AD	𰎭	uyru
U+303AE	𰎮	umwp
U+303AF	𰎯	ugnhs
U+303B0	𰎰	usfb
U+303B1	𰎱	uubb
U+303B2	𰎲	uvmi
U+303B3	𰎳	ufbg
U+303B4	𰎴	usqme
U+303B5	𰎵	urru
U+303B6	𰎶	urru
U+303B7	𰎷	uhro
U+303B8	𰎸	utgr
U+303B8	𰎸	uttr
U+303B9	𰎹	ujbk
U+303BA	𰎺	uirp
U+303BB	𰎻	umhm
U+303BC	𰎼	usro
U+303BD	𰎽	uuprs
U+303BE	𰎾	uhok
U+303BF	𰎿	uurtm
U+303C0	𰏀	uyev
U+303C1	𰏁	uhuo
U+303C2	𰏂	uurk
U+303C3	𰏃	lllm
U+303C4	𰏄	vvaj
U+303C5	𰏅	mmbnd
U+303C6	𰏆	vvwbb
U+303C7	𰏇	kmn
U+303C8	𰏈	mi
U+303C9	𰏉	mskn
U+303CA	𰏊	mki
U+303CB	𰏋	mkr
U+303CC	𰏌	kmmcw
U+303CD	𰏍	kmumg
U+303CE	𰏎	tmbsd
U+303CE	𰏎	tmnsd
U+303CF	𰏏	srru
U+303D0	𰏐	ddsu
U+303D1	𰏑	shlb
U+303D2	𰏒	lblb
U+303D3	𰏓	lbpvm
U+303D4	𰏔	lbyhn
U+303D5	𰏕	lbij
U+303D6	𰏖	lbhio
U+303D7	𰏗	lblbb
U+303D8	𰏘	fbff
U+303D9	𰏙	hrjb
U+303DA	𰏚	tbdh
U+303DB	𰏛	mbvvw
U+303DC	𰏜	lbfdv
U+303DD	𰏝	hbniy
U+303DE	𰏞	gilb
U+303DE	𰏞	gklb
U+303DF	𰏟	lblsw
U+303E0	𰏠	lbddo
U+303E1	𰏡	kbifp
U+303E2	𰏢	mju
U+303E3	𰏣	mnmfj
U+303E4	𰏤	oomjj
U+303E4	𰏤	oomkj
U+303E4	𰏤	oomt
U+303E5	𰏥	oloq
U+303E6	𰏦	mjmfj
U+303E7	𰏧	ysoq
U+303E8	𰏨	mjomh
U+303E9	𰏩	gtmj
U+303EA	𰏪	drmj
U+303EB	𰏫	oqomr
U+303EC	𰏬	rrrj
U+303ED	𰏭	ycmj
U+303ED	𰏭	ymmj
U+303EE	𰏮	gjpfd
U+303EF	𰏯	vihu
U+303F0	𰏰	vism
U+303F1	𰏱	vlvig
U+303F2	𰏲	invm
U+303F3	𰏳	ilwl
U+303F4	𰏴	itj
U+303F5	𰏵	fui
U+303F6	𰏶	iomi
U+303F7	𰏷	idhi
U+303F8	𰏸	iwsl
U+303F9	𰏹	iqkq
U+303FA	𰏺	iokr
U+303FB	𰏻	iede
U+303FC	𰏼	itjb
U+303FD	𰏽	iktg
U+303FE	𰏾	ihse
U+303FF	𰏿	iyjj
U+30400	𰐀	ihov
U+30401	𰐁	iiib
U+30401	𰐁	iivb
U+30402	𰐂	ienin
U+30403	𰐃	igot
U+30404	𰐄	ieyhl
U+30405	𰐅	iedm
U+30406	𰐆	ifnok
U+30406	𰐆	ixyfk
U+30407	𰐇	ymt
U+30408	𰐈	vt
U+30409	𰐉	ppt
U+3040A	𰐊	mnmjj
U+3040A	𰐊	mnmkj
U+3040A	𰐊	mnmt
U+3040B	𰐋	wrmjj
U+3040B	𰐋	wrmkj
U+3040B	𰐋	wrmt
U+3040C	𰐌	ddt
U+3040D	𰐍	wlip
U+3040E	𰐎	ipamj
U+3040F	𰐏	ipnbg
U+3040F	𰐏	ipnbq
U+30410	𰐐	ipymr
U+30411	𰐑	ipsma
U+30412	𰐒	ipooa
U+30413	𰐓	nrmm
U+30414	𰐔	nam
U+30415	𰐕	pplln
U+30416	𰐖	lnmvh
U+30417	𰐗	nijb
U+30418	𰐘	nrms
U+30419	𰐙	nmpm
U+3041A	𰐚	nnwm
U+3041B	𰐛	ntgu
U+3041B	𰐛	ntqu
U+3041C	𰐜	numb
U+3041D	𰐝	lnijb
U+3041E	𰐞	nyaf
U+3041F	𰐟	ntak
U+30420	𰐠	muncj
U+30421	𰐡	ynopc
U+30422	𰐢	yggn
U+30423	𰐣	smqyt
U+30424	𰐤	hmsm
U+30425	𰐥	nmfdh
U+30426	𰐦	hqhhh
U+30427	𰐧	ythhh
U+30428	𰐨	tthhh
U+30428	𰐨	yjyjh
U+30429	𰐩	bhhhh
U+3042A	𰐪	yrhhh
U+3042B	𰐫	fvhhh
U+3042C	𰐬	holll
U+3042D	𰐭	hoha
U+3042E	𰐮	hojbu
U+3042F	𰐯	hord
U+30430	𰐰	hojwi
U+30431	𰐱	hoyfe
U+30432	𰐲	hohpa
U+30433	𰐳	hoshq
U+30434	𰐴	homge
U+30434	𰐴	homgk
U+30435	𰐵	hobbr
U+30436	𰐶	hovim
U+30437	𰐷	hoawe
U+30438	𰐸	hoavg
U+30439	𰐹	hoyfg
U+3043A	𰐺	np
U+3043B	𰐻	hnp
U+3043C	𰐼	op
U+3043D	𰐽	hnp
U+3043E	𰐾	pi
U+3043F	𰐿	pnsh
U+30440	𰑀	enp
U+30441	𰑁	pqni
U+30442	𰑂	pbk
U+30443	𰑃	pa
U+30444	𰑄	pop
U+30445	𰑅	poo
U+30446	𰑆	hqp
U+30447	𰑇	phmd
U+30448	𰑈	aup
U+30449	𰑉	uep
U+3044A	𰑊	pqni
U+3044B	𰑋	ssp
U+3044C	𰑌	pbk
U+3044D	𰑍	prks
U+3044E	𰑎	ogp
U+3044F	𰑏	pjp
U+30450	𰑐	ptmm
U+30451	𰑑	csp
U+30452	𰑒	php
U+30453	𰑓	wtp
U+30454	𰑔	qip
U+30454	𰑔	qkp
U+30455	𰑕	mikp
U+30456	𰑖	poq
U+30457	𰑗	phlk
U+30458	𰑘	ptq
U+30459	𰑙	pykn
U+3045A	𰑚	pjdi
U+3045B	𰑛	pihp
U+3045C	𰑜	isp
U+3045D	𰑝	pjbk
U+3045E	𰑞	pmjp
U+3045F	𰑟	mbop
U+30460	𰑠	prd
U+30461	𰑡	legp
U+30462	𰑢	hhp
U+30463	𰑣	hgrp
U+30463	𰑣	hqrp
U+30464	𰑤	pjki
U+30465	𰑥	plsb
U+30466	𰑦	pifm
U+30467	𰑧	klp
U+30468	𰑨	mup
U+30469	𰑩	dip
U+3046A	𰑪	prlu
U+3046B	𰑫	pwln
U+3046C	𰑬	phjo
U+3046D	𰑭	hkp
U+3046E	𰑮	pysk
U+3046F	𰑯	piop
U+30470	𰑰	pjds
U+30471	𰑱	pmad
U+30472	𰑲	ggp
U+30473	𰑳	pjbj
U+30474	𰑴	mmmlh
U+30475	𰑵	tjblp
U+30476	𰑶	ahmp
U+30477	𰑷	nsp
U+30477	𰑷	ssp
U+30478	𰑸	iktp
U+30479	𰑹	ptbn
U+3047A	𰑺	pehr
U+3047B	𰑻	ytlp
U+3047C	𰑼	mfmwp
U+3047D	𰑽	pfbc
U+3047E	𰑾	ptks
U+3047F	𰑿	pfbu
U+30480	𰒀	psqf
U+30481	𰒁	hfpn
U+30482	𰒂	puup
U+30483	𰒃	ylp
U+30484	𰒄	fjp
U+30485	𰒅	pmbm
U+30485	𰒅	pmbs
U+30486	𰒆	ptmb
U+30487	𰒇	pokb
U+30488	𰒈	pydl
U+30489	𰒉	pjse
U+3048A	𰒊	yjp
U+3048B	𰒋	pmrk
U+3048C	𰒌	sup
U+3048D	𰒍	gep
U+3048E	𰒎	pogd
U+3048F	𰒏	pcno
U+30490	𰒐	pthu
U+30490	𰒐	ptqu
U+30491	𰒑	ptxf
U+30492	𰒒	ebp
U+30493	𰒓	pnmu
U+30493	𰒓	pnmv
U+30494	𰒔	pqcs
U+30495	𰒕	pwvi
U+30496	𰒖	bop
U+30497	𰒗	pjuu
U+30498	𰒘	gegp
U+30499	𰒙	petb
U+3049A	𰒚	ypmnr
U+3049B	𰒛	dep
U+3049C	𰒜	mphae
U+3049D	𰒝	dlph
U+3049E	𰒞	pvvv
U+3049F	𰒟	pmwb
U+304A0	𰒠	crwbp
U+304A1	𰒡	pmbr
U+304A2	𰒢	phwm
U+304A3	𰒣	jrrp
U+304A4	𰒤	mfi
U+304A5	𰒥	izi
U+304A6	𰒦	ihem
U+304A6	𰒦	ihey
U+304A7	𰒧	inie
U+304A8	𰒨	viii
U+304A9	𰒩	iaj
U+304AA	𰒪	mti
U+304AB	𰒫	ipua
U+304AC	𰒬	yrooi
U+304AD	𰒭	ibcn
U+304AE	𰒮	iidl
U+304AF	𰒯	sfi
U+304B0	𰒰	ybi
U+304B1	𰒱	vdi
U+304B2	𰒲	imirm
U+304B3	𰒳	iibvk
U+304B4	𰒴	ishnk
U+304B5	𰒵	hsycb
U+304B5	𰒵	isycb
U+304B6	𰒶	hshss
U+304B6	𰒶	isiss
U+304B7	𰒷	qp
U+304B8	𰒸	qsl
U+304B9	𰒹	qpn
U+304B9	𰒹	qps
U+304BA	𰒺	qsm
U+304BB	𰒻	qnn
U+304BC	𰒼	qmmm
U+304BD	𰒽	qms
U+304BE	𰒾	qnmn
U+304BF	𰒿	qsc
U+304BF	𰒿	qshu
U+304C0	𰓀	qmvi
U+304C1	𰓁	qpp
U+304C2	𰓂	qi
U+304C3	𰓃	qke
U+304C4	𰓄	qpo
U+304C5	𰓅	hpq
U+304C6	𰓆	qpvm
U+304C7	𰓇	qino
U+304C8	𰓈	qhs
U+304C8	𰓈	qis
U+304C9	𰓉	ykq
U+304CA	𰓊	qksc
U+304CB	𰓋	qal
U+304CC	𰓌	qjl
U+304CD	𰓍	qtm
U+304CE	𰓎	qmnr
U+304CF	𰓏	qkr
U+304D0	𰓐	qlk
U+304D1	𰓑	qwl
U+304D2	𰓒	qlwu
U+304D3	𰓓	qou
U+304D4	𰓔	qlso
U+304D5	𰓕	qyk
U+304D6	𰓖	qlln
U+304D7	𰓗	qmgi
U+304D8	𰓘	qmhn
U+304D9	𰓙	mikq
U+304DA	𰓚	qkld
U+304DB	𰓛	inq
U+304DC	𰓜	qtsl
U+304DD	𰓝	qllb
U+304DE	𰓞	qhby
U+304DF	𰓟	qknd
U+304E0	𰓠	qomi
U+304E1	𰓡	qosk
U+304E2	𰓢	qtji
U+304E2	𰓢	qtki
U+304E3	𰓣	qjei
U+304E4	𰓤	qivj
U+304E5	𰓥	qihi
U+304E6	𰓦	qjcn
U+304E7	𰓧	qndf
U+304E8	𰓨	qed
U+304E9	𰓩	qnpd
U+304EA	𰓪	qlq
U+304EB	𰓫	qswl
U+304EC	𰓬	qmbb
U+304ED	𰓭	qmjp
U+304EE	𰓮	qndj
U+304EF	𰓯	qdl
U+304F0	𰓰	qkoo
U+304F1	𰓱	qleg
U+304F2	𰓲	rnq
U+304F3	𰓳	qhmb
U+304F4	𰓴	qpmi
U+304F5	𰓵	qhej
U+304F6	𰓶	hnq
U+304F7	𰓷	qlsg
U+304F8	𰓸	qhsr
U+304F8	𰓸	qisr
U+304F9	𰓹	qiti
U+304FA	𰓺	qsly
U+304FB	𰓻	qqou
U+304FC	𰓼	qkql
U+304FD	𰓽	qta
U+304FE	𰓾	qwlu
U+304FF	𰓿	qypm
U+30500	𰔀	qtop
U+30501	𰔁	qhyf
U+30502	𰔂	qtkn
U+30503	𰔃	qegi
U+30504	𰔄	noq
U+30505	𰔅	qmem
U+30505	𰔅	qnem
U+30506	𰔆	qmwl
U+30507	𰔇	qtjb
U+30508	𰔈	qjir
U+30509	𰔉	qqmt
U+3050A	𰔊	qptd
U+3050B	𰔋	qlmo
U+3050C	𰔌	qtkr
U+3050D	𰔍	qhor
U+3050E	𰔎	qhke
U+3050E	𰔎	qmke
U+3050F	𰔏	qjce
U+30510	𰔐	qbhf
U+30510	𰔐	qikf
U+30511	𰔑	qnkq
U+30512	𰔒	qsly
U+30513	𰔓	qmre
U+30514	𰔔	qmnf
U+30515	𰔕	geq
U+30516	𰔖	qyhr
U+30517	𰔗	qhlk
U+30518	𰔘	qbsm
U+30519	𰔙	qhye
U+3051A	𰔚	qbni
U+3051A	𰔚	qbsi
U+3051B	𰔛	qfdj
U+3051C	𰔜	qywv
U+3051D	𰔝	qike
U+3051E	𰔞	qiqe
U+3051F	𰔟	qgji
U+3051F	𰔟	qgjk
U+30520	𰔠	qubu
U+30521	𰔡	qwhr
U+30522	𰔢	qcsc
U+30523	𰔣	qoic
U+30524	𰔤	qyku
U+30525	𰔥	kiqmn
U+30526	𰔦	qbbq
U+30527	𰔧	qhmk
U+30527	𰔧	qhmn
U+30528	𰔨	qjce
U+30529	𰔩	qiqt
U+3052A	𰔪	qddo
U+3052B	𰔫	qpuc
U+3052C	𰔬	qkcf
U+3052D	𰔭	qtms
U+3052E	𰔮	qbwp
U+3052F	𰔯	qnuc
U+30530	𰔰	qiod
U+30531	𰔱	qytu
U+30532	𰔲	qjtm
U+30533	𰔳	qkoi
U+30534	𰔴	qank
U+30535	𰔵	qummi
U+30536	𰔶	hcq
U+30537	𰔷	qiwj
U+30538	𰔸	qsrp
U+30539	𰔹	qhop
U+3053A	𰔺	qhsf
U+3053B	𰔻	qbbi
U+3053C	𰔼	qixf
U+3053D	𰔽	qtrg
U+3053E	𰔾	oqqao
U+3053F	𰔿	qwlg
U+30540	𰕀	jevvv
U+30541	𰕁	jesmi
U+30542	𰕂	jeytr
U+30543	𰕃	msye
U+30544	𰕄	ikok
U+30545	𰕅	skye
U+30546	𰕆	ysye
U+30547	𰕇	itok
U+30548	𰕈	hlok
U+30549	𰕉	skye
U+3054A	𰕊	bdok
U+3054B	𰕋	fbye
U+3054C	𰕌	ogok
U+3054D	𰕍	ykl
U+3054E	𰕎	ybok
U+3054F	𰕏	mmok
U+30550	𰕐	yoye
U+30551	𰕑	orok
U+30552	𰕒	fgye
U+30553	𰕓	hhok
U+30554	𰕔	orok
U+30555	𰕕	ygok
U+30556	𰕖	sgok
U+30557	𰕗	blok
U+30557	𰕗	bnok
U+30558	𰕘	ybye
U+30559	𰕙	huok
U+30559	𰕙	nuok
U+3055A	𰕚	hmyk
U+3055B	𰕛	nhyk
U+3055B	𰕛	nmyk
U+3055C	𰕜	htyk
U+3055D	𰕝	ojhml
U+3055E	𰕞	hlyy
U+3055F	𰕟	sbhml
U+30560	𰕠	ymhml
U+30561	𰕡	vrhml
U+30562	𰕢	tthml
U+30563	𰕣	rjhml
U+30564	𰕤	ymhml
U+30565	𰕥	rjohl
U+30566	𰕦	taydl
U+30567	𰕧	yslln
U+30568	𰕨	yslmo
U+30569	𰕩	ysfb
U+3056A	𰕪	ysbnd
U+3056B	𰕫	ysiav
U+3056C	𰕬	ysoaj
U+3056D	𰕭	ysooi
U+3056E	𰕮	ysoob
U+3056F	𰕯	yof
U+30570	𰕰	llmu
U+30571	𰕱	amvs
U+30572	𰕲	hla
U+30573	𰕳	annm
U+30574	𰕴	ajp
U+30575	𰕵	amks
U+30576	𰕶	ahne
U+30577	𰕷	aoll
U+30578	𰕸	amym
U+30579	𰕹	ajks
U+3057A	𰕺	aqni
U+3057B	𰕻	awl
U+3057C	𰕼	alwl
U+3057D	𰕽	wya
U+3057E	𰕾	sna
U+3057F	𰕿	amcw
U+30580	𰖀	ajng
U+30581	𰖁	adb
U+30582	𰖂	afsm
U+30583	𰖃	ooa
U+30584	𰖄	ahpl
U+30585	𰖅	ahgu
U+30586	𰖆	nema
U+30587	𰖇	ajru
U+30588	𰖈	amth
U+30589	𰖉	amrt
U+3058A	𰖊	aajk
U+3058B	𰖋	aheo
U+3058C	𰖌	akhg
U+3058D	𰖍	adw
U+3058E	𰖎	asmv
U+3058F	𰖏	aykq
U+30590	𰖐	amlm
U+30591	𰖑	ayhl
U+30592	𰖒	ahka
U+30592	𰖒	amka
U+30593	𰖓	ajyk
U+30594	𰖔	aea
U+30595	𰖕	andt
U+30596	𰖖	ambe
U+30597	𰖗	omfa
U+30598	𰖘	hra
U+30599	𰖙	ayhh
U+30599	𰖙	aykh
U+3059A	𰖚	afdv
U+3059B	𰖛	asqf
U+3059C	𰖜	ajid
U+3059D	𰖝	ahhw
U+3059E	𰖞	amedi
U+3059F	𰖟	aeiv
U+305A0	𰖠	aeog
U+305A1	𰖡	ampc
U+305A2	𰖢	agsk
U+305A2	𰖢	aqsk
U+305A3	𰖣	atmb
U+305A4	𰖤	afbb
U+305A5	𰖥	bva
U+305A6	𰖦	aabrs
U+305A7	𰖧	ayhj
U+305A8	𰖨	oamd
U+305A9	𰖩	ayub
U+305AA	𰖪	aycb
U+305AB	𰖫	qkqab
U+305AC	𰖬	aydk
U+305AD	𰖭	athu
U+305AD	𰖭	atqu
U+305AE	𰖮	aruc
U+305AE	𰖮	arvc
U+305AF	𰖯	aykb
U+305B0	𰖰	aosje
U+305B1	𰖱	ayco
U+305B1	𰖲	ayto
U+305B2	𰖲	omra
U+305B3	𰖳	ampyu
U+305B4	𰖴	pla
U+305B5	𰖵	almt
U+305B6	𰖶	ahet
U+305B7	𰖷	ayav
U+305B8	𰖸	ajhw
U+305B9	𰖹	aagtj
U+305BA	𰖺	ajic
U+305BB	𰖻	aanw
U+305BC	𰖼	atwa
U+305BD	𰖽	ahuc
U+305BE	𰖾	aqai
U+305BE	𰖾	aqki
U+305BF	𰖿	ahog
U+305C0	𰗀	cwma
U+305C1	𰗁	twjbm
U+305C1	𰗁	twjbv
U+305C2	𰗂	laqmb
U+305C3	𰗃	canwa
U+305C4	𰗄	ycb
U+305C5	𰗅	blwu
U+305C6	𰗆	unb
U+305C7	𰗇	bhkn
U+305C8	𰗈	kbkb
U+305C9	𰗉	byrf
U+305CA	𰗊	bymr
U+305CB	𰗋	bbhx
U+305CC	𰗌	bmgk
U+305CD	𰗍	bytj
U+305CE	𰗎	btkt
U+305CF	𰗏	kbggu
U+305D0	𰗐	jld
U+305D1	𰗑	ed
U+305D2	𰗒	de
U+305D3	𰗓	di
U+305D4	𰗔	mhd
U+305D5	𰗕	bd
U+305D6	𰗖	dop
U+305D7	𰗗	dons
U+305D8	𰗘	lid
U+305D9	𰗙	dnsm
U+305DA	𰗚	dbym
U+305DB	𰗛	deq
U+305DC	𰗜	mikd
U+305DD	𰗝	djbm
U+305DE	𰗞	fsd
U+305DF	𰗟	duku
U+305E0	𰗠	dheb
U+305E1	𰗡	dyth
U+305E2	𰗢	dbkq
U+305E3	𰗣	yood
U+305E4	𰗤	djmd
U+305E5	𰗥	dyks
U+305E6	𰗦	dsoy
U+305E7	𰗧	ywd
U+305E8	𰗨	dadi
U+305E9	𰗩	wdhi
U+305EA	𰗪	rid
U+305EB	𰗫	drng
U+305EC	𰗬	dyhj
U+305ED	𰗭	ynhd
U+305EE	𰗮	djd
U+305EF	𰗯	dbcj
U+305F0	𰗰	dsud
U+305F1	𰗱	dyki
U+305F2	𰗲	dywe
U+305F2	𰗲	dywn
U+305F3	𰗳	wdmg
U+305F4	𰗴	dhog
U+305F5	𰗵	djll
U+305F6	𰗶	dfw
U+305F7	𰗷	jcrd
U+305F8	𰗸	dnno
U+305F9	𰗹	dlll
U+305FA	𰗺	djto
U+305FB	𰗻	dmcv
U+305FC	𰗼	dahm
U+305FD	𰗽	dayt
U+305FE	𰗾	dokd
U+305FF	𰗿	hnd
U+30600	𰘀	dtjb
U+30601	𰘁	dehu
U+30602	𰘂	dfdk
U+30603	𰘃	dnhn
U+30604	𰘄	dnlv
U+30605	𰘅	dvmr
U+30606	𰘆	dnsd
U+30607	𰘇	dmrb
U+30608	𰘈	dtcq
U+30609	𰘉	jdwmv
U+3060A	𰘊	wdmhp
U+3060B	𰘋	wdhau
U+3060C	𰘌	dcc
U+3060D	𰘍	doqb
U+3060E	𰘎	djnau
U+3060F	𰘏	deid
U+3060F	𰘏	dekd
U+30610	𰘐	ydyk
U+30611	𰘑	fjd
U+30612	𰘒	tod
U+30613	𰘓	tbdd
U+30614	𰘔	difq
U+30614	𰘔	dmfq
U+30615	𰘕	dsme
U+30616	𰘖	dtme
U+30617	𰘗	dgsk
U+30617	𰘗	dqsk
U+30618	𰘘	ddyp
U+30619	𰘙	dskhi
U+3061A	𰘚	dddt
U+3061B	𰘛	dbci
U+3061C	𰘜	dwhr
U+3061D	𰘝	dcsc
U+3061E	𰘞	kddam
U+3061E	𰘞	kddbm
U+3061F	𰘟	dhah
U+30620	𰘠	dlsx
U+30621	𰘡	yod
U+30622	𰘢	djse
U+30623	𰘣	dvmb
U+30624	𰘤	sid
U+30625	𰘥	ddbb
U+30626	𰘦	jdyrj
U+30627	𰘧	dgrv
U+30628	𰘨	gud
U+30629	𰘩	dtll
U+3062A	𰘪	wdhss
U+3062A	𰘪	wdiss
U+3062B	𰘫	daqb
U+3062C	𰘬	wdoip
U+3062D	𰘭	ymymd
U+3062E	𰘮	dhkd
U+3062E	𰘮	dikd
U+3062F	𰘯	dvfr
U+30630	𰘰	dnmn
U+30631	𰘱	nnd
U+30632	𰘲	dnlh
U+30633	𰘳	ddlo
U+30634	𰘴	dkcf
U+30635	𰘵	dgrt
U+30636	𰘶	dnmd
U+30637	𰘷	djtg
U+30638	𰘸	dfvk
U+30639	𰘹	dioc
U+30639	𰘹	dmoc
U+3063A	𰘺	dgdw
U+3063B	𰘻	dak
U+3063C	𰘼	kihed
U+3063D	𰘽	davf
U+3063E	𰘾	mrmrd
U+3063F	𰘿	datj
U+30640	𰙀	danw
U+30641	𰙁	wdtak
U+30642	𰙂	vdmmu
U+30643	𰙃	hiwd
U+30644	𰙄	otdnd
U+30645	𰙅	srd
U+30646	𰙆	ddwnf
U+30647	𰙇	dljul
U+30648	𰙈	otdjd
U+30649	𰙉	dtdtt
U+3064A	𰙊	kjno
U+3064B	𰙋	pmno
U+3064C	𰙌	wsno
U+3064D	𰙍	gino
U+3064E	𰙎	omno
U+3064F	𰙏	afno
U+30650	𰙐	ymno
U+30651	𰙑	llno
U+30652	𰙒	ydno
U+30653	𰙓	oino
U+30654	𰙔	brno
U+30655	𰙕	fvno
U+30656	𰙖	qwno
U+30657	𰙗	bxno
U+30658	𰙘	obno
U+30659	𰙙	ywno
U+3065A	𰙚	mnylm
U+3065B	𰙛	mmmn
U+3065C	𰙜	shylm
U+3065C	𰙜	siylm
U+3065D	𰙝	ymmg
U+3065E	𰙞	ymhg
U+3065F	𰙟	neylm
U+30660	𰙠	mbylm
U+30661	𰙡	ymjp
U+30662	𰙢	deylm
U+30663	𰙣	ymrvp
U+30664	𰙤	mmmym
U+30665	𰙥	yphe
U+30665	𰙥	ypme
U+30666	𰙦	jiylm
U+30667	𰙧	rrylm
U+30668	𰙨	lgylm
U+30669	𰙩	shylm
U+30669	𰙩	siylm
U+3066A	𰙪	ybmym
U+3066B	𰙫	ymgtj
U+3066C	𰙬	doylm
U+3066D	𰙭	ymog
U+3066E	𰙮	hjylm
U+3066F	𰙯	ymiv
U+30670	𰙰	ymoiv
U+30671	𰙱	ymjmg
U+30672	𰙲	yblbm
U+30673	𰙳	nqylm
U+30674	𰙴	mrbm
U+30675	𰙵	ymyrb
U+30676	𰙶	jtcm
U+30677	𰙷	ybylm
U+30678	𰙸	mmytj
U+30679	𰙹	ymvff
U+3067A	𰙺	hcylm
U+3067B	𰙻	wgmdm
U+3067C	𰙼	mnmmm
U+3067D	𰙽	mnjbm
U+3067E	𰙾	mnomg
U+3067F	𰙿	mnylh
U+30680	𰚀	mnytj
U+30681	𰚁	mnytj
U+30682	𰚂	mndlc
U+30683	𰚃	gthne
U+30684	𰚄	yfhne
U+30685	𰚅	bjhne
U+30686	𰚆	lvhne
U+30687	𰚇	ybhne
U+30688	𰚈	gmhne
U+30689	𰚉	gbhne
U+3068A	𰚊	twhne
U+3068B	𰚋	nrpps
U+3068C	𰚌	ppie
U+3068D	𰚍	hulis
U+3068E	𰚎	hupp
U+3068F	𰚏	mfhqu
U+30690	𰚐	huki
U+30691	𰚑	hucsh
U+30692	𰚒	hulwl
U+30693	𰚓	hulw
U+30694	𰚔	jnhqu
U+30695	𰚕	hushr
U+30696	𰚖	tchqu
U+30697	𰚗	tthqu
U+30697	𰚗	yjyju
U+30698	𰚘	hujbd
U+30699	𰚙	hudt
U+3069A	𰚚	huomr
U+3069B	𰚛	hubdi
U+3069C	𰚜	hubnd
U+3069D	𰚝	huymr
U+3069E	𰚞	qbhqu
U+3069F	𰚟	huami
U+306A0	𰚠	jfhqu
U+306A1	𰚡	huyoj
U+306A2	𰚢	yrhqu
U+306A3	𰚣	huan
U+306A4	𰚤	mghqu
U+306A5	𰚥	hhmhu
U+306A6	𰚦	fvhqu
U+306A7	𰚧	husqf
U+306A8	𰚨	dshqu
U+306A9	𰚩	mihqu
U+306AA	𰚪	lthqu
U+306AB	𰚫	yrbu
U+306AC	𰚬	hujoc
U+306AD	𰚭	skhqu
U+306AE	𰚮	nfhqu
U+306AF	𰚯	mfhqu
U+306B0	𰚰	dkhqu
U+306B1	𰚱	tthqu
U+306B2	𰚲	hufdc
U+306B3	𰚳	ychuu
U+306B4	𰚴	hujpn
U+306B5	𰚵	jmhqu
U+306B6	𰚶	sjhqu
U+306B7	𰚷	svg
U+306B8	𰚸	mirvp
U+306B9	𰚹	lkrvp
U+306BA	𰚺	jnhvp
U+306BB	𰚻	onp
U+306BC	𰚼	onmmi
U+306BD	𰚽	onphh
U+306BE	𰚾	onjd
U+306BF	𰚿	onbu
U+306C0	𰛀	ongr
U+306C1	𰛁	onwm
U+306C2	𰛂	onnau
U+306C2	𰛂	onshu
U+306C3	𰛃	oncsa
U+306C4	𰛄	nn
U+306C5	𰛅	no
U+306C6	𰛆	he
U+306C7	𰛇	edi
U+306C8	𰛈	eym
U+306C9	𰛉	elis
U+306CA	𰛊	envm
U+306CB	𰛋	edi
U+306CC	𰛌	ejk
U+306CD	𰛍	eke
U+306CE	𰛎	eqo
U+306CF	𰛏	eoo
U+306D0	𰛐	eno
U+306D1	𰛑	ejm
U+306D2	𰛒	ekd
U+306D3	𰛓	eqni
U+306D4	𰛔	eky
U+306D5	𰛕	jwe
U+306D6	𰛖	kce
U+306D7	𰛗	elmp
U+306D8	𰛘	elk
U+306D9	𰛙	bue
U+306DA	𰛚	ebbm
U+306DA	𰛚	ebt
U+306DB	𰛛	elso
U+306DC	𰛜	erlr
U+306DD	𰛝	eve
U+306DE	𰛞	emgs
U+306DF	𰛟	emfg
U+306E0	𰛠	emnp
U+306E1	𰛡	eppj
U+306E2	𰛢	eklg
U+306E3	𰛣	qie
U+306E3	𰛣	qke
U+306E4	𰛤	etsl
